date,open,high,low,close,volume,Name
2013-05-16,77.3677166130565,82.3677166130565,72.3677166130565,77.3677166130565,6679300,AAL
2013-05-17,77.1451069164303,82.1451069164303,72.1451069164303,77.1451069164303,7540000,AAL
2013-05-20,77.0240369067477,82.0240369067477,72.0240369067477,77.0240369067477,6055000,AAL
2013-05-21,77.0050444736778,82.0050444736778,72.0050444736778,77.0050444736778,10018700,AAL
2013-05-22,77.0882139967757,82.0882139967757,72.0882139967757,77.0882139967757,8662000,AAL
2013-05-23,77.2731759706008,82.2731759706008,72.2731759706008,77.2731759706008,7482400,AAL
2013-05-24,77.5591086463551,82.5591086463551,72.5591086463551,77.5591086463551,4277800,AAL
2013-05-28,77.9447416827478,82.9447416827478,72.9447416827478,77.9447416827478,4561900,AAL
2013-05-29,78.4283617898655,83.4283617898655,73.4283617898655,78.4283617898655,4216200,AAL
2013-05-30,79.0078203409745,84.0078203409745,74.0078203409745,79.0078203409745,4126600,AAL
2013-05-31,79.6805429184365,84.6805429184365,74.6805429184365,79.6805429184365,3831500,AAL
2013-06-03,80.4435407513275,85.4435407513275,75.4435407513275,80.4435407513275,5776800,AAL
2013-06-04,81.2934239939457,86.2934239939457,76.2934239939457,81.2934239939457,4543800,AAL
2013-06-05,82.2264167862123,87.2264167862123,77.2264167862123,82.2264167862123,11852000,AAL
2013-06-06,83.2383740290582,88.2383740290582,78.2383740290582,83.2383740290582,12738600,AAL
2013-06-07,84.324799800264,89.324799800264,79.324799800264,84.324799800264,4030900,AAL
2013-06-10,85.4808673289366,90.4808673289366,80.4808673289366,85.4808673289366,4246400,AAL
2013-06-11,86.7014404398809,91.7014404398809,81.7014404398809,86.7014404398809,3788700,AAL
2013-06-12,87.981096372591,92.981096372591,82.981096372591,87.981096372591,3602200,AAL
2013-06-13,89.3141498734836,94.3141498734836,84.3141498734836,89.3141498734836,5384700,AAL
2013-06-14,90.694678454334,95.694678454334,85.694678454334,90.694678454334,2572500,AAL
2013-06-17,92.1165487046993,97.1165487046993,87.1165487046993,92.1165487046993,2845000,AAL
2013-06-18,93.5734435414247,98.5734435414247,88.5734435414247,93.5734435414247,4298600,AAL
2013-06-19,95.0588902741727,100.058890274173,90.0588902741727,95.0588902741727,2382500,AAL
2013-06-20,96.566289362282,101.566289362282,91.566289362282,96.566289362282,5234200,AAL
2013-06-21,98.0889437351976,103.088943735198,93.0889437351976,98.0889437351976,6423700,AAL
2013-06-24,99.6200885462067,104.620088546207,94.6200885462067,99.6200885462067,6691000,AAL
2013-06-25,101.15292122729,106.15292122729,96.15292122729,101.15292122729,3399500,AAL
2013-06-26,102.680631711561,107.680631711561,97.6806317115613,102.680631711561,3604500,AAL
2013-06-27,104.196432689024,109.196432689024,99.1964326890235,104.196432689024,3566000,AAL
2013-06-28,105.693589761219,110.693589761219,100.693589761219,105.693589761219,7063900,AAL
2013-07-01,107.165451360808,112.165451360808,102.165451360808,107.165451360808,4666900,AAL
2013-07-02,108.605478303138,113.605478303138,103.605478303138,108.605478303138,4009300,AAL
2013-07-03,110.00727283853,115.00727283853,105.00727283853,110.00727283853,2625800,AAL
2013-07-05,111.364607076188,116.364607076188,106.364607076188,111.364607076188,2397200,AAL
2013-07-08,112.671450653464,117.671450653464,107.671450653464,112.671450653464,2671200,AAL
2013-07-09,113.921997527545,118.921997527545,108.921997527545,113.921997527545,4076600,AAL
2013-07-10,115.110691770532,120.110691770532,110.110691770532,115.110691770532,4289700,AAL
2013-07-11,116.23225225331,121.232252253311,111.23225225331,116.23225225331,3153800,AAL
2013-07-12,117.281696108539,122.281696108539,112.281696108539,117.281696108539,3947100,AAL
2013-07-15,118.254360868531,123.254360868531,113.254360868531,118.254360868531,3267000,AAL
2013-07-16,119.145925179652,124.145925179652,114.145925179652,119.145925179652,3839100,AAL
2013-07-17,119.952428001233,124.952428001233,114.952428001233,119.952428001233,6291800,AAL
2013-07-18,120.670286203667,125.670286203667,115.670286203667,120.670286203667,8434200,AAL
2013-07-19,121.296310487541,126.296310487541,116.296310487541,121.296310487541,4122700,AAL
2013-07-22,121.827719553044,126.827719553044,116.827719553044,121.827719553044,4705200,AAL
2013-07-23,122.262152456724,127.262152456724,117.262152456724,122.262152456724,4893700,AAL
2013-07-24,122.597679100687,127.597679100687,117.597679100687,122.597679100687,10792800,AAL
2013-07-25,122.832808807628,127.832808807628,117.832808807628,122.832808807628,9851900,AAL
2013-07-26,122.966496943616,127.966496943616,117.966496943616,122.966496943616,7797700,AAL
2013-07-29,122.998149559187,127.998149559187,117.998149559187,122.998149559187,6462700,AAL
2013-07-30,122.927626028146,127.927626028146,117.927626028146,122.927626028146,6091900,AAL
2013-07-31,122.755239672338,127.755239672338,117.755239672338,122.755239672338,9571100,AAL
2013-08-01,122.481756369621,127.481756369621,117.481756369621,122.481756369621,7989100,AAL
2013-08-02,122.108391151231,127.108391151231,117.108391151231,122.108391151231,7382700,AAL
2013-08-05,121.636802803635,126.636802803635,116.636802803635,121.636802803635,4365800,AAL
2013-08-06,121.069086498883,126.069086498883,116.069086498883,121.069086498883,3350300,AAL
2013-08-07,120.407764486178,125.407764486178,115.407764486178,120.407764486178,4318500,AAL
2013-08-08,119.65577488603,124.65577488603,114.65577488603,119.65577488603,4269900,AAL
2013-08-09,118.816458636781,123.816458636781,113.816458636781,118.816458636781,4720600,AAL
2013-08-12,117.893544651486,122.893544651486,112.893544651486,117.893544651486,4674800,AAL
2013-08-13,116.891133251105,121.891133251105,111.891133251105,116.891133251105,78591200,AAL
2013-08-14,115.8136779476,120.8136779476,110.8136779476,115.8136779476,28026200,AAL
2013-08-15,114.665965657885,119.665965657885,109.665965657885,114.665965657885,10372800,AAL
2013-08-16,113.453095436511,118.453095436511,108.453095436511,113.453095436511,8824700,AAL
2013-08-19,112.180455821595,117.180455821595,107.180455821595,112.180455821595,6141500,AAL
2013-08-20,110.853700894635,115.853700894635,105.853700894635,110.853700894635,6373900,AAL
2013-08-21,109.47872516056,114.47872516056,104.47872516056,109.47872516056,4234300,AAL
2013-08-22,108.061637359634,113.061637359634,103.061637359634,108.061637359634,4770200,AAL
2013-08-23,106.60873332755,111.60873332755,101.60873332755,106.60873332755,2190400,AAL
2013-08-26,105.126468024306,110.126468024306,100.126468024306,105.126468024306,2808200,AAL
2013-08-27,103.621426856112,108.621426856112,98.6214268561116,103.621426856112,6422300,AAL
2013-08-28,102.100296417759,107.100296417759,97.1002964177592,102.100296417759,3613100,AAL
2013-08-29,100.569834785427,105.569834785427,95.5698347854272,100.569834785427,7645000,AAL
2013-08-30,99.0368414919096,104.03684149191,94.0368414919096,99.0368414919096,7569500,AAL
2013-09-03,97.5081273176611,102.508127317661,92.5081273176611,97.5081273176611,4178200,AAL
2013-09-04,95.9904840318715,100.990484031871,90.9904840318715,95.9904840318715,4839200,AAL
2013-09-05,94.4906542180027,99.4906542180027,89.4906542180027,94.4906542180027,3528500,AAL
2013-09-06,93.0153013178488,98.0153013178488,88.0153013178488,93.0153013178488,4512900,AAL
2013-09-09,91.5709800272056,96.5709800272056,86.5709800272056,91.5709800272056,5276200,AAL
2013-09-10,90.1641071746781,95.1641071746781,85.1641071746781,90.1641071746781,5827000,AAL
2013-09-11,88.8009332130026,93.8009332130026,83.8009332130026,88.8009332130026,6391100,AAL
2013-09-12,87.4875144495445,92.4875144495445,82.4875144495445,87.4875144495445,3475500,AAL
2013-09-13,86.2296861393444,91.2296861393444,81.2296861393444,86.2296861393444,2590600,AAL
2013-09-16,85.0330365602551,90.0330365602551,80.0330365602551,85.0330365602551,5691300,AAL
2013-09-17,83.9028821853485,88.9028821853485,78.9028821853485,83.9028821853485,5634500,AAL
2013-09-18,82.8442440628968,87.8442440628968,77.8442440628968,82.8442440628968,4482400,AAL
2013-09-19,81.8618255088659,86.8618255088659,76.8618255088659,81.8618255088659,5189900,AAL
2013-09-20,80.95999121103,85.95999121103,75.95999121103,80.95999121103,4989100,AAL
2013-09-23,80.142747837543,85.142747837543,75.142747837543,80.142747837543,3354400,AAL
2013-09-24,79.4137262361186,84.4137262361186,74.4137262361186,79.4137262361186,5610900,AAL
2013-09-25,78.7761653029054,83.7761653029054,73.7761653029054,78.7761653029054,3519500,AAL
2013-09-26,78.2328975927235,83.2328975927235,73.2328975927235,78.2328975927235,3301300,AAL
2013-09-27,77.7863367345938,82.7863367345938,72.7863367345938,77.7863367345938,4223100,AAL
2013-09-30,77.4384667084707,82.4384667084707,72.4384667084707,77.4384667084707,4364300,AAL
2013-10-01,77.1908330308184,82.1908330308184,72.1908330308184,77.1908330308184,7630300,AAL
2013-10-02,77.0445358881927,82.0445358881927,72.0445358881927,77.0445358881927,5555100,AAL
2013-10-03,77.0002252493338,82.0002252493338,72.0002252493338,77.0002252493338,7886500,AAL
2013-10-04,77.0580979774859,82.0580979774859,72.0580979774859,77.0580979774859,6492900,AAL
2013-10-07,77.2178969557734,82.2178969557734,72.2178969557734,77.2178969557734,3837200,AAL
2013-10-08,77.4789122295197,82.4789122295197,72.4789122295197,77.4789122295197,4188900,AAL
2013-10-09,77.8399841604327,82.8399841604326,72.8399841604327,77.8399841604327,3358000,AAL
2013-10-10,78.2995085786439,83.2995085786439,73.2995085786439,78.2995085786439,3372000,AAL
2013-10-11,78.8554439097125,83.8554439097125,73.8554439097125,78.8554439097125,3503300,AAL
2013-10-14,79.5053202449292,84.5053202449292,74.5053202449292,79.5053202449292,3066400,AAL
2013-10-15,80.2462503146231,85.2462503146231,75.2462503146231,80.2462503146231,3089000,AAL
2013-10-16,81.0749423157197,86.0749423157197,76.0749423157197,81.0749423157197,3478800,AAL
2013-10-17,81.9877145365584,86.9877145365584,76.9877145365584,81.9877145365584,4487000,AAL
2013-10-18,82.9805117139965,87.9805117139965,77.9805117139965,82.9805117139965,3676600,AAL
2013-10-21,84.0489230501262,89.0489230501262,79.0489230501262,84.0489230501262,2104100,AAL
2013-10-22,85.1882018085614,90.1882018085614,80.1882018085614,85.1882018085614,5208400,AAL
2013-10-23,86.3932864032318,91.3932864032318,81.3932864032318,86.3932864032318,5540000,AAL
2013-10-24,87.65882288599,92.65882288599,82.65882288599,87.65882288599,9779400,AAL
2013-10-25,88.979188733125,93.979188733125,83.979188733125,88.979188733125,9907100,AAL
2013-10-28,90.3485178251025,95.3485178251025,85.3485178251025,90.3485178251025,4642800,AAL
2013-10-29,91.7607265085529,96.7607265085529,86.7607265085529,91.7607265085529,5769000,AAL
2013-10-30,93.2095406247177,98.2095406247177,88.2095406247177,93.2095406247177,13157000,AAL
2013-10-31,94.6885233842731,99.6885233842731,89.6885233842731,94.6885233842731,6029300,AAL
2013-11-01,96.1911039646889,101.191103964689,91.1911039646889,96.1911039646889,7190700,AAL
2013-11-04,97.7106067030693,102.710606703069,92.7106067030693,97.7106067030693,19962000,AAL
2013-11-05,99.240280754779,104.240280754779,94.240280754779,99.240280754779,7127300,AAL
2013-11-06,100.773330086086,105.773330086086,95.7733300860862,100.773330086086,8827100,AAL
2013-11-07,102.302943667571,107.302943667571,97.3029436675712,102.302943667571,6393200,AAL
2013-11-08,103.822325734159,108.822325734159,98.8223257341592,103.822325734159,8462000,AAL
2013-11-11,105.324725977335,110.324725977335,100.324725977335,105.324725977335,3508100,AAL
2013-11-12,106.803469535406,111.803469535406,101.803469535406,106.803469535406,40091800,AAL
2013-11-13,108.251986648565,113.251986648565,103.251986648565,108.251986648565,20087200,AAL
2013-11-14,109.663841847013,114.663841847013,104.663841847013,109.663841847013,12641900,AAL
2013-11-15,111.032762542454,116.032762542454,106.032762542454,111.032762542454,13660700,AAL
2013-11-18,112.352666895942,117.352666895942,107.352666895942,112.352666895942,10080800,AAL
2013-11-19,113.617690838266,118.617690838266,108.617690838266,113.617690838266,14087400,AAL
2013-11-20,114.82221412283,119.82221412283,109.822214122829,114.82221412283,11182500,AAL
2013-11-21,115.960885295272,120.960885295272,110.960885295272,115.960885295272,9920500,AAL
2013-11-22,117.028645468906,122.028645468906,112.028645468906,117.028645468906,12430500,AAL
2013-11-25,118.020750800329,123.020750800329,113.020750800329,118.020750800329,9436600,AAL
2013-11-26,118.932793565366,123.932793565366,113.932793565366,118.932793565366,10785200,AAL
2013-11-27,119.760721741699,124.760721741699,114.760721741699,119.760721741699,14261600,AAL
2013-11-29,120.500857011188,125.500857011188,115.500857011188,120.500857011188,4922900,AAL
2013-12-02,121.149911101894,126.149911101894,116.149911101894,121.149911101894,9149800,AAL
2013-12-03,121.705000397214,126.705000397214,116.705000397214,121.705000397214,17623800,AAL
2013-12-04,122.163658747206,127.163658747206,117.163658747206,122.163658747206,16670300,AAL
2013-12-05,122.523848425194,127.523848425194,117.523848425194,122.523848425194,30725800,AAL
2013-12-06,122.783969180982,127.783969180982,117.783969180982,122.783969180982,28364700,AAL
2013-12-09,122.942865350442,127.942865350442,117.942865350442,122.942865350442,43197268,AAL
2013-12-10,122.999830989894,127.999830989894,117.999830989894,122.999830989894,18660625,AAL
2013-12-11,122.954613012476,127.954613012476,117.954613012476,122.954613012476,38843371,AAL
2013-12-12,122.807412312554,127.807412312554,117.807412312554,122.807412312554,19981824,AAL
2013-12-13,122.558882873192,127.558882873192,117.558882873192,122.558882873192,12192421,AAL
2013-12-16,122.210128860633,127.210128860633,117.210128860633,122.210128860633,13190945,AAL
2013-12-17,121.762699718717,126.762699718717,116.762699718717,121.762699718717,11413199,AAL
2013-12-18,121.218583285007,126.218583285007,116.218583285007,121.218583285007,9994162,AAL
2013-12-19,120.580196959232,125.580196959232,115.580196959232,120.580196959232,6916497,AAL
2013-12-20,119.850376963264,124.850376963264,114.850376963264,119.850376963264,8530924,AAL
2013-12-23,119.03236574036,124.03236574036,114.03236574036,119.03236574036,5403084,AAL
2013-12-24,118.129797549632,123.129797549632,113.129797549632,118.129797549632,2652974,AAL
2013-12-26,117.146682319773,122.146682319773,112.146682319773,117.146682319773,4226639,AAL
2013-12-27,116.087387833748,121.087387833748,111.087387833748,116.087387833748,13227018,AAL
2013-12-30,114.956620323614,119.956620323614,109.956620323614,114.956620323614,8841369,AAL
2013-12-31,113.759403561678,118.759403561678,108.759403561678,113.759403561678,7168395,AAL
2014-01-02,112.501056540893,117.501056540893,107.501056540893,112.501056540893,8998943,AAL
2014-01-03,111.187169843637,116.187169843637,106.187169843637,111.187169843637,13836062,AAL
2014-01-06,109.823580803888,114.823580803888,104.823580803888,109.823580803888,11272273,AAL
2014-01-07,108.416347573117,113.416347573117,103.416347573117,108.416347573117,11288775,AAL
2014-01-08,106.971722205151,111.971722205151,101.971722205151,106.971722205151,15736891,AAL
2014-01-09,105.496122879548,110.496122879548,100.496122879548,105.496122879548,26056445,AAL
2014-01-10,103.996105386922,108.996105386922,98.9961053869223,103.996105386922,12824160,AAL
2014-01-13,102.478334002887,107.478334002887,97.4783340028872,102.478334002887,10591701,AAL
2014-01-14,100.949551880019,105.949551880019,95.9495518800193,100.949551880019,10601529,AAL
2014-01-15,99.4165510893904,104.41655108939,94.4165510893904,99.4165510893904,11192558,AAL
2014-01-16,97.8861424447633,102.886142444763,92.8861424447633,97.8861424447633,7034698,AAL
2014-01-17,96.3651252435186,101.365125243519,91.3651252435186,96.3651252435186,18304949,AAL
2014-01-21,94.8602570587449,99.8602570587449,89.8602570587449,94.8602570587449,10612821,AAL
2014-01-22,93.3782237167035,98.3782237167035,88.3782237167035,93.3782237167035,7583631,AAL
2014-01-23,91.9256095930482,96.9256095930482,86.9256095930482,91.9256095930482,11397447,AAL
2014-01-24,90.5088683597706,95.5088683597706,85.5088683597706,90.5088683597706,13699981,AAL
2014-01-27,89.1342943128353,94.1342943128353,84.1342943128353,89.1342943128353,16288488,AAL
2014-01-28,87.8079944078906,92.8079944078906,82.8079944078906,87.8079944078906,23966003,AAL
2014-01-29,86.5358611282943,91.5358611282943,81.5358611282943,86.5358611282943,22726800,AAL
2014-01-30,85.3235463059972,90.3235463059972,80.3235463059972,85.3235463059972,13677012,AAL
2014-01-31,84.1764360115919,89.1764360115919,79.1764360115919,84.1764360115919,12795698,AAL
2014-02-03,83.0996266250857,88.0996266250857,78.0996266250857,83.0996266250857,21743871,AAL
2014-02-04,82.0979021937111,87.0979021937111,77.0979021937111,82.0979021937111,11241908,AAL
2014-02-05,81.1757131773673,86.1757131773673,76.1757131773673,81.1757131773673,15471546,AAL
2014-02-06,80.3371566761227,85.3371566761227,75.3371566761227,80.3371566761227,13924507,AAL
2014-02-07,79.5859582276254,84.5859582276254,74.5859582276254,79.5859582276254,15411777,AAL
2014-02-10,78.9254552552889,83.9254552552889,73.9254552552889,78.9254552552889,11110235,AAL
2014-02-11,78.3585822407925,83.3585822407925,73.3585822407925,78.3585822407925,11990875,AAL
2014-02-12,77.8878576867702,82.8878576867702,72.8878576867702,77.8878576867702,9386780,AAL
2014-02-13,77.5153729276105,82.5153729276105,72.5153729276105,77.5153729276105,8412272,AAL
2014-02-14,77.242782838079,82.242782838079,72.242782838079,77.242782838079,7307286,AAL
2014-02-18,77.0712984810433,82.0712984810433,72.0712984810433,77.0712984810433,7090152,AAL
2014-02-19,77.0016817269644,82.0016817269644,72.0016817269644,77.0016817269644,7259501,AAL
2014-02-20,77.0342418690596,82.0342418690596,72.0342418690596,77.0342418690596,9289448,AAL
2014-02-21,77.1688342491754,82.1688342491754,72.1688342491754,77.1688342491754,7821334,AAL
2014-02-24,77.4048609004741,82.4048609004741,72.4048609004741,77.4048609004741,7022370,AAL
2014-02-25,77.7412732040803,82.7412732040803,72.7412732040803,77.7412732040803,8991389,AAL
2014-02-26,78.1765765478832,83.1765765478832,73.1765765478832,78.1765765478832,10516864,AAL
2014-02-27,78.7088369667973,83.7088369667973,73.7088369667973,78.7088369667973,5666647,AAL
2014-02-28,79.33568973498,84.33568973498,74.33568973498,79.33568973498,7991349,AAL
2014-03-03,80.0543498718316,85.0543498718316,75.0543498718316,80.0543498718316,9495177,AAL
2014-03-04,80.861624515104,85.861624515104,75.861624515104,80.861624515104,11742444,AAL
2014-03-05,81.7539271061441,86.7539271061441,76.7539271061441,81.7539271061441,8793959,AAL
2014-03-06,82.7272933242515,87.7272933242515,77.7272933242515,82.7272933242515,14008414,AAL
2014-03-07,83.7773986993573,88.7773986993573,78.7773986993573,83.7773986993573,10540431,AAL
2014-03-10,84.8995778247736,89.8995778247736,79.8995778247736,84.8995778247736,11415390,AAL
2014-03-11,86.0888450846555,91.0888450846555,81.0888450846555,86.0888450846555,11311219,AAL
2014-03-12,87.3399168040884,92.3399168040884,82.3399168040884,87.3399168040884,9416584,AAL
2014-03-13,88.6472347233916,93.6472347233916,83.6472347233916,88.6472347233916,11743627,AAL
2014-03-14,90.0049906923464,95.0049906923464,85.0049906923464,90.0049906923464,7199813,AAL
2014-03-17,91.4071524746377,96.4071524746377,86.4071524746377,91.4071524746377,9240047,AAL
2014-03-18,92.8474905478656,97.8474905478656,87.8474905478656,92.8474905478656,5716947,AAL
2014-03-19,94.3196057800577,99.3196057800577,89.3196057800577,94.3196057800577,3863064,AAL
2014-03-20,95.8169578597249,100.816957859725,90.8169578597249,95.8169578597249,6952115,AAL
2014-03-21,97.3328943531473,102.332894353147,92.3328943531473,97.3328943531473,14113193,AAL
2014-03-24,98.8606802597976,103.860680259798,93.8606802597976,98.8606802597976,6514506,AAL
2014-03-25,100.393527934592,105.393527934592,95.393527934592,100.393527934592,10419256,AAL
2014-03-26,101.92462724403,106.92462724403,96.9246272440304,101.92462724403,7322443,AAL
2014-03-27,103.447175822248,108.447175822248,98.4471758222479,103.447175822248,9546097,AAL
2014-03-28,104.954409292556,109.954409292556,99.9544092925561,104.954409292556,6792745,AAL
2014-03-31,106.439631320207,111.439631320207,101.439631320207,106.439631320207,8415583,AAL
2014-04-01,107.896243362858,112.896243362858,102.896243362858,107.896243362858,11065541,AAL
2014-04-02,109.317773986569,114.317773986569,104.317773986569,109.317773986569,12508405,AAL
2014-04-03,110.697907617078,115.697907617078,105.697907617078,110.697907617078,7939297,AAL
2014-04-04,112.030512598627,117.030512598627,107.030512598627,112.030512598627,8733197,AAL
2014-04-07,113.309668435673,118.309668435673,108.309668435673,113.309668435673,10577786,AAL
2014-04-08,114.529692096456,119.529692096456,109.529692096456,114.529692096456,17409958,AAL
2014-04-09,115.685163261567,120.685163261567,110.685163261567,115.685163261567,11479241,AAL
2014-04-10,116.770948405334,121.770948405334,111.770948405334,116.770948405334,16312604,AAL
2014-04-11,117.782223603043,122.782223603043,112.782223603043,117.782223603043,15538291,AAL
2014-04-14,118.714495962663,123.714495962663,113.714495962663,118.714495962663,13466805,AAL
2014-04-15,119.563623585863,124.563623585863,114.563623585863,119.563623585863,15981721,AAL
2014-04-16,120.325833969629,125.325833969629,115.325833969629,120.325833969629,15636133,AAL
2014-04-17,120.997740766735,125.997740766735,115.997740766735,120.997740766735,9225655,AAL
2014-04-21,121.576358830608,126.576358830608,116.576358830608,121.576358830608,7190588,AAL
2014-04-22,122.059117477723,127.059117477723,117.059117477723,122.059117477723,8942295,AAL
2014-04-23,122.44387190864,127.44387190864,117.44387190864,122.44387190864,14649452,AAL
2014-04-24,122.728912736914,127.728912736914,117.728912736914,122.728912736914,21038719,AAL
2014-04-25,122.912973583551,127.912973583551,117.912973583551,122.912973583551,9576404,AAL
2014-04-28,122.995236703281,127.995236703281,117.995236703281,122.995236703281,13149281,AAL
2014-04-29,122.975336617631,127.975336617631,117.975336617631,122.975336617631,8994998,AAL
2014-04-30,122.853361738673,127.853361738673,117.853361738673,122.853361738673,6946491,AAL
2014-05-01,122.629853976228,127.629853976228,117.629853976228,122.629853976228,11502084,AAL
2014-05-02,122.30580633027,127.30580633027,117.30580633027,122.30580633027,6987195,AAL
2014-05-05,121.882658479227,126.882658479227,116.882658479227,121.882658479227,5819281,AAL
2014-05-06,121.362290383777,126.362290383777,116.362290383777,121.362290383777,9492604,AAL
